provider	URL	course	webinar_date	webinar_duration	webinare_title
Other	https://kinescope.io/embed/201072061	Other	2022-04-03T16:49:07+00:00	PT1H19M50.045S	Занятие 5. Превращаем программу ToDo в бота
Other	https://kinescope.io/embed/201072067	Other	2022-04-03T16:49:47+00:00	PT1H22M54.969S	Занятие 4. Создаем первого Telegram-бота
Other	https://kinescope.io/embed/201072080	Other	2022-04-03T16:51:16+00:00	PT1H28M44.011S	Занятие 3. Функции. Разработка приложения ToDo
Other	https://kinescope.io/embed/201072089	Other	2022-04-03T16:52:16+00:00	PT42M2.013S	Python разработка для начинающих. Вводная встреча по организационным вопросам
Other	https://kinescope.io/embed/201072098	Other	2022-04-03T16:53:04+00:00	PT1H30M7.022S	Python-разработка для начинающих_ Вопросы и ответы в прямом эфире
Other	https://kinescope.io/embed/201072112	Other	2022-04-03T16:53:38+00:00	PT1H21M30.007S	Ответы на ваши вопросы в прямом эфире
Other	https://kinescope.io/embed/201072115	Other	2022-04-03T16:53:54+00:00	PT19M17.585S	FrwobPl1AZI
Other	https://kinescope.io/embed/201072116	Other	2022-04-03T16:53:54+00:00	PT6M0.258S	Zcps2fJKuAI
Other	https://kinescope.io/embed/201072132	Other	2022-04-03T16:55:42+00:00	PT4M56.682S	lp-EO5I60KA
Other	https://kinescope.io/embed/201072135	Other	2022-04-03T16:55:55+00:00	PT4M28.399S	nIjVuRTm-dc
Other	https://kinescope.io/embed/201072139	Other	2022-04-03T16:56:16+00:00	PT38M25.022S	Python-разработка для начинающих_ вводный вебинар по организационным вопросам
Other	https://kinescope.io/embed/201072147	Other	2022-04-03T16:57:05+00:00	PT17M37.902S	i6NkoHwdX7c
Other	https://kinescope.io/embed/201072148	Other	2022-04-03T16:57:10+00:00	PT4M5.296S	JRfuAukYTKg
Other	https://kinescope.io/embed/201072154	Other	2022-04-03T16:57:40+00:00	PT10M28.193S	2_vhEI9zxb4
Other	https://kinescope.io/embed/201072158	Other	2022-04-03T16:58:01+00:00	PT15M25.71S	ovSB4pYTBsA
Other	https://kinescope.io/embed/201072160	Other	2022-04-03T16:58:10+00:00	PT6M32.975S	ukuoBrCQpR8
Other	https://kinescope.io/embed/201072163	Other	2022-04-03T16:58:28+00:00	PT2M24.498S	pVRb8qE-DFM
Other	https://kinescope.io/embed/201072165	Other	2022-04-03T16:58:33+00:00	PT4M17.719S	YcFxu5gViR0
Other	https://kinescope.io/embed/201072167	Other	2022-04-03T16:58:41+00:00	PT4M30.884S	hn3wJ1_1Zsg
Other	https://kinescope.io/embed/201072172	Other	2022-04-03T16:59:07+00:00	PT4M29.398S	VmyrejH3sMg
Other	https://kinescope.io/embed/201072173	Other	2022-04-03T16:59:11+00:00	PT4M21.341S	glQBza7iHr0
Other	https://kinescope.io/embed/201072175	Other	2022-04-03T16:59:15+00:00	PT4M18.16S	Thq_9yRPGRo
Other	https://kinescope.io/embed/201072177	Other	2022-04-03T16:59:19+00:00	PT1M57.865S	pWp6kkz-pnQ
Other	https://kinescope.io/embed/201072178	Other	2022-04-03T16:59:29+00:00	PT4M5.807S	AsrnGyRS6l4
Other	https://kinescope.io/embed/201072180	Other	2022-04-03T16:59:31+00:00	PT4M36.341S	Qz9RTOKpLsM
Other	https://kinescope.io/embed/201072181	Other	2022-04-03T16:59:33+00:00	PT1M58.678S	3qoE-zhfGdQ
Other	https://kinescope.io/embed/201072183	Other	2022-04-03T16:59:35+00:00	PT3M44.328S	dGR65RWwzg8
Other	https://kinescope.io/embed/201072184	Other	2022-04-03T16:59:36+00:00	PT4M20.156S	zP50Ewh31E4
Other	https://kinescope.io/embed/201072186	Other	2022-04-03T16:59:45+00:00	PT4M9.592S	s8LPUk13D9Y
Other	https://kinescope.io/embed/201072188	Other	2022-04-03T16:59:49+00:00	PT4M26.124S	g7JW5F8d-BM
Other	https://kinescope.io/embed/201072189	Other	2022-04-03T16:59:50+00:00	PT5M29.352S	hMAVLXk9QWA
Other	https://kinescope.io/embed/201072267	Other	2022-04-03T17:09:22+00:00	PT0S	Йога
Other	https://kinescope.io/embed/201072294	Other	2022-04-03T17:12:31+00:00	PT46M38S	Газ за рубли - только начало (Делягин, Колташов) (2022.04.04 16:59)
Other	https://kinescope.io/embed/201072372	Other	2022-04-03T17:21:39+00:00	PT11M15.98S	MevKeFh7V_Q
Other	https://kinescope.io/embed/201072426	Other	2022-04-03T17:27:00+00:00	PT11M23.642S	qAt0lspnthQ
Other	https://kinescope.io/embed/201072455	Other	2022-04-03T17:30:25+00:00	PT6M38.269S	Ag9hdb1FuFQ
Other	https://kinescope.io/embed/201072456	Other	2022-04-03T17:30:25+00:00	PT18M17.259S	o5PrEPvU9Uw
Other	https://kinescope.io/embed/201072459	Other	2022-04-03T17:30:34+00:00	PT10M49.254S	U34_NuQczi0
Other	https://kinescope.io/embed/201072462	Other	2022-04-03T17:30:51+00:00	PT13M45.168S	4UfudI02rQY
Other	https://kinescope.io/embed/201072463	Other	2022-04-03T17:30:51+00:00	PT12M19.231S	Z7bCLRsjiAg
Other	https://kinescope.io/embed/201072466	Other	2022-04-03T17:31:07+00:00	PT11M41.127S	EWbo4cB4rhM
Other	https://kinescope.io/embed/201072468	Other	2022-04-03T17:31:15+00:00	PT15M50.718S	8Yno6-ikpQ0
Other	https://kinescope.io/embed/201072470	Other	2022-04-03T17:31:20+00:00	PT12M55.384S	H4c8J4kNUp8
Other	https://kinescope.io/embed/201072471	Other	2022-04-03T17:31:22+00:00	PT19M10.294S	tE4frkdU3RY
Other	https://kinescope.io/embed/201072472	Other	2022-04-03T17:31:27+00:00	PT2M4.854S	Ri4aklZ2e1o
Other	https://kinescope.io/embed/201072474	Other	2022-04-03T17:31:30+00:00	PT14M47.165S	lbFpgcw0iWw
Other	https://kinescope.io/embed/201072475	Other	2022-04-03T17:31:31+00:00	PT10M35.136S	m7tBD-rWaaM
Other	https://kinescope.io/embed/201072477	Other	2022-04-03T17:31:37+00:00	PT10M25.987S	Y0U-RZgqk6A
Other	https://kinescope.io/embed/201072478	Other	2022-04-03T17:31:42+00:00	PT11M42.799S	SySEre9Bs80
Other	https://kinescope.io/embed/201072479	Other	2022-04-03T17:31:42+00:00	PT9M28.17S	be2E7pqoQBs
Other	https://kinescope.io/embed/201072482	Other	2022-04-03T17:31:55+00:00	PT7M53.502S	bd-zcfxyEJQ
Other	https://kinescope.io/embed/201072483	Other	2022-04-03T17:31:55+00:00	PT6M51.435S	zMAOS6F5E48
Other	https://kinescope.io/embed/201072484	Other	2022-04-03T17:31:59+00:00	PT8M20.228S	44uXbIF6Gew
Other	https://kinescope.io/embed/201072485	Other	2022-04-03T17:31:59+00:00	PT7M40.499S	wFcL06_BXGc
Other	https://kinescope.io/embed/201072487	Other	2022-04-03T17:32:03+00:00	PT7M42.426S	6V-RUJ0sFdM
Other	https://kinescope.io/embed/201072489	Other	2022-04-03T17:32:04+00:00	PT2M31.418S	EGVMP_Lfuj4
Other	https://kinescope.io/embed/201072490	Other	2022-04-03T17:32:07+00:00	PT3M30.489S	DF0Cp4I2aMI
Other	https://kinescope.io/embed/201072491	Other	2022-04-03T17:32:09+00:00	PT2M5.69S	neWejT348AI
Other	https://kinescope.io/embed/201072492	Other	2022-04-03T17:32:09+00:00	PT2M12.517S	x-jp5CQ5pT8
Other	https://kinescope.io/embed/201072493	Other	2022-04-03T17:32:11+00:00	PT8M48.092S	GJitiUbLkUU
Other	https://kinescope.io/embed/201072494	Other	2022-04-03T17:32:11+00:00	PT10M8.433S	LrkC4_MrQ4k
Other	https://kinescope.io/embed/201072496	Other	2022-04-03T17:32:17+00:00	PT2M10.658S	TNDElVx7ke0
Other	https://kinescope.io/embed/201072497	Other	2022-04-03T17:32:17+00:00	PT2M28.121S	t4g76wznz-w
Other	https://kinescope.io/embed/201072499	Other	2022-04-03T17:32:19+00:00	PT2M7.06S	OuQafg5R_Yc
Other	https://kinescope.io/embed/201072500	Other	2022-04-03T17:32:19+00:00	PT13M53.132S	JZPWbPvO9DQ
Other	https://kinescope.io/embed/201072501	Other	2022-04-03T17:32:21+00:00	PT9M51.088S	LyYtJO-yYXQ
Other	https://kinescope.io/embed/201072512	Other	2022-04-03T17:33:38+00:00	PT2M6.317S	6zLA1543CxI
Other	https://kinescope.io/embed/201073343	Other	2022-04-03T17:40:10+00:00	PT15M16.539S	3I7TqyvTlGE
Other	https://kinescope.io/embed/201073378	Other	2022-04-03T17:44:26+00:00	PT11M29.981S	0AsOa3tFA-o
Other	https://kinescope.io/embed/201073458	Other	2022-04-03T17:53:19+00:00	PT13M27.033S	npTBbVb_B2k
Other	https://kinescope.io/embed/201073528	Other	2022-04-03T18:01:27+00:00	PT11M58.379S	5uluDXRQM8E
Other	https://kinescope.io/embed/201073546	Other	2022-04-03T18:03:33+00:00	PT8M10.011S	WZouv7-KINI
Other	https://kinescope.io/embed/201073584	Other	2022-04-03T18:07:48+00:00	PT17M19.558S	9_TwWD64VRE
Other	https://kinescope.io/embed/201073620	Other	2022-04-03T18:11:55+00:00	PT2M18.96S	Бабочка две ноги с музыкой
Other	https://kinescope.io/embed/201073621	Other	2022-04-03T18:11:55+00:00	PT2M30.04S	Бабочка две ноги наклоны с обьяснением
Other	https://kinescope.io/embed/201073658	Other	2022-04-03T18:16:19+00:00	PT22M39.691S	Mg2XBhqxMLc
Other	https://kinescope.io/embed/201073679	Other	2022-04-03T18:18:56+00:00	PT10M15.631S	zwmi9LS4h8E
Other	https://kinescope.io/embed/201073680	Other	2022-04-03T18:18:56+00:00	PT16M40.316S	Ib6zEsu40Uw
Other	https://kinescope.io/embed/201073688	Other	2022-04-03T18:19:29+00:00	PT5M23.454S	evsJ4AFrBsY
Other	https://kinescope.io/embed/201073690	Other	2022-04-03T18:19:35+00:00	PT6M24.685S	VHEabzwPlUk
Other	https://kinescope.io/embed/201073695	Other	2022-04-03T18:20:04+00:00	PT10M28.75S	U__39K0KOBY
Other	https://kinescope.io/embed/201073696	Other	2022-04-03T18:20:09+00:00	PT20M2.748S	I7ukrAn_88M
Other	https://kinescope.io/embed/201073697	Other	2022-04-03T18:20:14+00:00	PT6M43.703S	kcu1IWYih8Q
Other	https://kinescope.io/embed/201073700	Other	2022-04-03T18:20:21+00:00	PT5M47.696S	QFy5HPGeOAI
Other	https://kinescope.io/embed/201073702	Other	2022-04-03T18:20:30+00:00	PT19M43.568S	UI90OXvsDiY
Other	https://kinescope.io/embed/201073703	Other	2022-04-03T18:20:30+00:00	PT8M9.663S	pjr7YWZiPbA
Other	https://kinescope.io/embed/201073705	Other	2022-04-03T18:20:42+00:00	PT12M22.133S	Md-vqlkOkGY
Other	https://kinescope.io/embed/201073707	Other	2022-04-03T18:20:44+00:00	PT10M8.317S	n0-ON7kLgcw
Other	https://kinescope.io/embed/201073709	Other	2022-04-03T18:20:52+00:00	PT9M28.332S	IlouqfOwA_w
Other	https://kinescope.io/embed/201073710	Other	2022-04-03T18:20:52+00:00	PT11M57.52S	aLFOglSVIIs
Other	https://kinescope.io/embed/201073712	Other	2022-04-03T18:21:03+00:00	PT8M39.222S	8twYSGZR1kQ
Other	https://kinescope.io/embed/201073714	Other	2022-04-03T18:21:13+00:00	PT27.493S	wPFimwWMAfc
Other	https://kinescope.io/embed/201073715	Other	2022-04-03T18:21:13+00:00	PT1M26.309S	37BCDzySLo8
Other	https://kinescope.io/embed/201073717	Other	2022-04-03T18:21:15+00:00	PT39.103S	Kr7eeYrbIEQ
Other	https://kinescope.io/embed/201073718	Other	2022-04-03T18:21:18+00:00	PT16M41.593S	hpkmNYfnc0U
Other	https://kinescope.io/embed/201073719	Other	2022-04-03T18:21:18+00:00	PT3M39.568S	wTrP7egIrKs
Netology	https://kinescope.io/embed/201073722	-05	2022-04-03T18:21:32+00:00	PT3M50.482S	-05BrcB-2IU
Other	https://kinescope.io/embed/201073724	Other	2022-04-03T18:21:44+00:00	PT12M46.027S	itOWln6esFk
Other	https://kinescope.io/embed/201073727	Other	2022-04-03T18:21:54+00:00	PT25.496S	qcGsiM23XXM
Other	https://kinescope.io/embed/201073728	Other	2022-04-03T18:21:56+00:00	PT14M51.6S	4Sr9223zUlc
Other	https://kinescope.io/embed/201073731	Other	2022-04-03T18:22:04+00:00	PT5M39.035S	qfVYIVm1JuM
Other	https://kinescope.io/embed/201073732	Other	2022-04-03T18:22:10+00:00	PT1M21.294S	dwkLPTnutmo
Other	https://kinescope.io/embed/201073733	Other	2022-04-03T18:22:12+00:00	PT5M30.815S	qU4sOoQyOLU
Other	https://kinescope.io/embed/201073735	Other	2022-04-03T18:22:15+00:00	PT1M33.368S	Wof9pm5y9p4
Other	https://kinescope.io/embed/201073737	Other	2022-04-03T18:22:20+00:00	PT2M8.592S	-Bqho5TeBf0
Other	https://kinescope.io/embed/201073738	Other	2022-04-03T18:22:20+00:00	PT7M22.387S	uXCqAzSG-fs
Other	https://kinescope.io/embed/201073739	Other	2022-04-03T18:22:21+00:00	PT20M23.483S	cGpat1PBRdM
Other	https://kinescope.io/embed/201073783	Other	2022-04-03T18:26:39+00:00	PT20M1.633S	fcQWwoahbGU
Other	https://kinescope.io/embed/201073786	Other	2022-04-03T18:26:55+00:00	PT3M30.16S	Качаем ягодичную мышцу с музыкой
Other	https://kinescope.io/embed/201073795	Other	2022-04-03T18:27:57+00:00	PT3M43.92S	Качаем ягодичную мышцу с обьяснением
Other	https://kinescope.io/embed/201073843	Other	2022-04-03T18:32:33+00:00	PT12M8.271S	5hBUAPS0RwE
Other	https://kinescope.io/embed/201073846	Other	2022-04-03T18:32:45+00:00	PT3M31.6S	Урок 7 - 2й способ вдоха
Other	https://kinescope.io/embed/201073852	Other	2022-04-03T18:33:17+00:00	PT3H15M44.314S	Получение вида на жительство, второго гражданства и релокация бизнеса за границу
Other	https://kinescope.io/embed/201073853	Other	2022-04-03T18:33:17+00:00	PT52M43.716S	Дискуссионный клуб
Other	https://kinescope.io/embed/201073865	Other	2022-04-03T18:34:44+00:00	PT28M4.925S	Дубай - международный хаб и последняя тихая гавань для российских инвесторов. Но всё ли так там гладко как рассказывают в прессе?
Other	https://kinescope.io/embed/201073873	Other	2022-04-03T18:35:32+00:00	PT23M40.095S	Подводные камни при получении гражданства Турции. Как получить паспорт и не переплатить?
Other	https://kinescope.io/embed/201073879	Other	2022-04-03T18:36:06+00:00	PT23M11.125S	Релокация для жизни и бизнеса в Дубай
Other	https://kinescope.io/embed/201073885	Other	2022-04-03T18:36:47+00:00	PT17M4.784S	Секреты приобретения недвижимости за рубежом в текущих реалиях. Разберем подробно на примере Таиланда.
Other	https://kinescope.io/embed/201073887	Other	2022-04-03T18:36:58+00:00	PT11M35.322S	g0qarxzb9IA
Other	https://kinescope.io/embed/201073891	Other	2022-04-03T18:37:14+00:00	PT20M52.467S	Как приобрести недвижимость в Португалии и получить ВНЖ?
Other	https://kinescope.io/embed/201073901	Other	2022-04-03T18:38:14+00:00	PT20M48.654S	Segregated Portfolio - Трансфер и защита капитала при релокации 
Other	https://kinescope.io/embed/201073915	Other	2022-04-03T18:39:51+00:00	PT22M36.789S	WjyE_N_tUmQ
Other	https://kinescope.io/embed/201073946	Other	2022-04-03T18:43:20+00:00	PT11M56.174S	NrfdA_wjQOg
Other	https://kinescope.io/embed/201073947	Other	2022-04-03T18:43:28+00:00	PT1M17.48S	Боковая планка кач обе ноги без обьяснений
Other	https://kinescope.io/embed/201073965	Other	2022-04-03T18:45:26+00:00	PT1M26.4S	Боковая планка качаем с обьяснениями обе ноги
Other	https://kinescope.io/embed/201073994	Other	2022-04-03T18:48:50+00:00	PT1M18.4S	Расстяжка передней поверхности бедра с обьяснением
Other	https://kinescope.io/embed/201074026	Other	2022-04-03T18:52:32+00:00	PT58.84S	растяжка передней поверхности бедра чисто музыка
Other	https://kinescope.io/embed/201074051	Other	2022-04-03T18:55:06+00:00	PT30M0.731S	test title
Other	https://kinescope.io/embed/201074053	Other	2022-04-03T18:55:15+00:00	PT1M1.32S	Ягодичный мостик с одной ного с объяснением две ноги видео
Other	https://kinescope.io/embed/201074073	Other	2022-04-03T18:57:30+00:00	PT1M1.32S	Ягодичный мостик удержаниес одной согнутой ногой без объяснений
Other	https://kinescope.io/embed/201074100	Other	2022-04-03T19:00:05+00:00	PT4M29.12S	Второе пор де бра медленное с музыкой
Other	https://kinescope.io/embed/201074116	Other	2022-04-03T19:01:57+00:00	PT4M29.12S	Второе пор де бра с музыкой и оьяснением
Netology	https://kinescope.io/embed/201074225	Q9-32	2022-04-03T19:14:49+00:00	PT13M4.974S	Q9-32il7gCI
Other	https://kinescope.io/embed/201074263	Other	2022-04-03T19:19:26+00:00	PT2M19.64S	Вытягиваем ногу вперед с резинкой без голоса
Other	https://kinescope.io/embed/201074276	Other	2022-04-03T19:20:53+00:00	PT16M24.132S	mRZP65o76gE
Other	https://kinescope.io/embed/201074278	Other	2022-04-03T19:21:00+00:00	PT3M3.44S	Вытягиваем ногу вперед с резинкой и голосом
Other	https://kinescope.io/embed/201074325	Other	2022-04-03T19:26:36+00:00	PT3M3.44S	Вытягиваем ногу вперед с резинкой
Other	https://kinescope.io/embed/201074355	Other	2022-04-03T19:30:13+00:00	PT1M7.08S	пресс качаем без голоса
Other	https://kinescope.io/embed/201074388	Other	2022-04-03T19:34:09+00:00	PT1M7.08S	пресс качаем с музыкой и обьяснением
Other	https://kinescope.io/embed/201074407	Other	2022-04-03T19:36:14+00:00	PT2M19.64S	Растяжка ноги вперед с резинкой без голоса
Other	https://kinescope.io/embed/201074426	Other	2022-04-03T19:38:22+00:00	PT1M3.68S	Закачка внутренней поверхности бедра удержание
Other	https://kinescope.io/embed/201074463	Other	2022-04-03T19:42:45+00:00	PT1M3.68S	Закачка внутрненей поверхности бедра с обьяснениями
Other	https://kinescope.io/embed/201074481	Other	2022-04-03T19:44:44+00:00	PT50.84S	карандаши стопы карндашы переделаео 06.01.2022
Other	https://kinescope.io/embed/201074497	Other	2022-04-03T19:46:27+00:00	PT54.84S	Крутим пальцы 
Other	https://kinescope.io/embed/201074511	Other	2022-04-03T19:48:02+00:00	PT50.84S	Стопы карандаш качаем
Other	https://kinescope.io/embed/201074529	Other	2022-04-03T19:50:07+00:00	PT40.76S	Стопы сидя без обьяснений
Other	https://kinescope.io/embed/201074538	Other	2022-04-03T19:51:06+00:00	PT1M24.88S	НЕ ТААААСкладочка по второй с обьяснением
Other	https://kinescope.io/embed/201074548	Other	2022-04-03T19:52:18+00:00	PT1M26.22S	Складачка по второй новая 06.012022
Other	https://kinescope.io/embed/201074576	Other	2022-04-03T19:55:39+00:00	PT1M26.22S	Складочка по второй 21
Other	https://kinescope.io/embed/201074590	Other	2022-04-03T19:57:18+00:00	PT1M13.92S	Складочка по второй без голоса
Other	https://kinescope.io/embed/201074610	Other	2022-04-03T19:59:43+00:00	PT1M26.22S	Складочка по второй громко
Other	https://kinescope.io/embed/201074615	Other	2022-04-03T20:00:10+00:00	PT2M5.48S	Скрутка с музыкой без голоса
Other	https://kinescope.io/embed/201074643	Other	2022-04-03T20:03:20+00:00	PT2M6.08S	Скрутка с музыкой и обьяснениями
Other	https://kinescope.io/embed/201074657	Other	2022-04-03T20:04:51+00:00	PT2M10.32S	олушпагат первый с обьяснениями
Other	https://kinescope.io/embed/201074682	Other	2022-04-03T20:07:50+00:00	PT2M10.039S	полушпагат первый без обьяснений
Other	https://kinescope.io/embed/201074697	Other	2022-04-03T20:09:39+00:00	PT1M1.8S	Ягодичный мостик без обьясннения
Other	https://kinescope.io/embed/201074719	Other	2022-04-03T20:12:14+00:00	PT1M1.8S	Ягодичный мостик качаем с обьяснением
Other	https://kinescope.io/embed/201074723	Other	2022-04-03T20:12:41+00:00	PT40.2S	Змейка с обьяснениями 
Other	https://kinescope.io/embed/201074737	Other	2022-04-03T20:14:18+00:00	PT2M9.16S	Прогиб лопаток с музыкой
Other	https://kinescope.io/embed/201074738	Other	2022-04-03T20:14:18+00:00	PT2M9.16S	Прогиб лопаток с обьяснением
Other	https://kinescope.io/embed/201074777	Other	2022-04-03T20:18:52+00:00	PT40.2S	Стопы сидя змейка
Other	https://kinescope.io/embed/201074778	Other	2022-04-03T20:18:52+00:00	PT2M13.919S	Поднимаем ноги от стенки с обьяснением полностью
Other	https://kinescope.io/embed/201074789	Other	2022-04-03T20:20:06+00:00	PT2M13.919S	Поднимаем ноги от стены переделано 06.01.2022
Other	https://kinescope.io/embed/201074809	Other	2022-04-03T20:22:25+00:00	PT2M13.919S	Поднимаем ноги от стены переделано 06012022 с громким звуком
Other	https://kinescope.io/embed/201074819	Other	2022-04-03T20:23:31+00:00	PT1M1.862S	Поднимаем ноги со стены
Other	https://kinescope.io/embed/201074833	Other	2022-04-03T20:25:09+00:00	PT2M20.44S	равновесие по одной с музыкой без голоса
Other	https://kinescope.io/embed/201074836	Other	2022-04-03T20:25:22+00:00	PT2M50.52S	Равновесие с обьяснением
Other	https://kinescope.io/embed/201074862	Other	2022-04-03T20:28:31+00:00	PT2M28.96S	Второе пор де бра без обьяснений правое и левое
Other	https://kinescope.io/embed/201074870	Other	2022-04-03T20:29:25+00:00	PT2M28.96S	Второе пор де бра с обьяснениеями  
Other	https://kinescope.io/embed/201074889	Other	2022-04-03T20:31:42+00:00	PT4M5.08S	Полушпагат с музыкой полностью
Other	https://kinescope.io/embed/201074896	Other	2022-04-03T20:32:20+00:00	PT8M13.64S	Урок 8 - Самый известный ритм на дидже
Other	https://kinescope.io/embed/201074897	Other	2022-04-03T20:32:22+00:00	PT4M16.88S	Полушпагат с обьяснением полностью
Other	https://kinescope.io/embed/201074929	Other	2022-04-03T20:36:04+00:00	PT1M44.68S	Стопа качаем с резинкой без обьяснений
Other	https://kinescope.io/embed/201074938	Other	2022-04-03T20:37:12+00:00	PT3M6.96S	Стопа качаем с резинкой и обьяснением
Other	https://kinescope.io/embed/201074946	Other	2022-04-03T20:38:02+00:00	PT2M17.199S	Наклоны вперед закачка спины с обьяснениями
Other	https://kinescope.io/embed/201074965	Other	2022-04-03T20:40:15+00:00	PT2M17.199S	Наклоны закачка спины с музыкой
Other	https://kinescope.io/embed/201074966	Other	2022-04-03T20:40:15+00:00	PT1M20.64S	Полупальцы с обьяснением 
Other	https://kinescope.io/embed/201074976	Other	2022-04-03T20:41:20+00:00	PT1M20.64S	Полцпальцы без обьяснений
Other	https://kinescope.io/embed/201074985	Other	2022-04-03T20:42:21+00:00	PT3M16.32S	Полушпагат с пятки без голоса
Other	https://kinescope.io/embed/201074989	Other	2022-04-03T20:42:48+00:00	PT3M45.6S	Полушпагат с пятки с обьяснени ем
Other	https://kinescope.io/embed/201075018	Other	2022-04-03T20:45:35+00:00	PT18.48S	Рол
Other	https://kinescope.io/embed/201075020	Other	2022-04-03T20:45:47+00:00	PT2M8.24S	Навессной с резинкой без обьяснения
Other	https://kinescope.io/embed/201075024	Other	2022-04-03T20:46:01+00:00	PT2M36.56S	Навессной с резинкой и с обьяснениями
Other	https://kinescope.io/embed/201075036	Other	2022-04-03T20:47:27+00:00	PT59.84S	Ягодичный мостик с обьяснением 
Other	https://kinescope.io/embed/201075041	Other	2022-04-03T20:47:57+00:00	PT59.84S	ягодичный мостик с удержанием прямоймузыкой 
Other	https://kinescope.io/embed/201075044	Other	2022-04-03T20:48:11+00:00	PT1M22.8S	Закачка внутренней поверхности бедра одна нога с обьясненияем
Other	https://kinescope.io/embed/201075049	Other	2022-04-03T20:48:43+00:00	PT1M12.24S	Качай по одной внутрення поверхность бедра без голоса
Other	https://kinescope.io/embed/201075055	Other	2022-04-03T20:49:15+00:00	PT2M23.04S	Складочка на пассе с голосом
Other	https://kinescope.io/embed/201075059	Other	2022-04-03T20:49:35+00:00	PT2M8.88S	Складочка одна нога на пассе 
Other	https://kinescope.io/embed/201075067	Other	2022-04-03T20:50:32+00:00	PT1M50.32S	Дельфинчик без обьяснения
Other	https://kinescope.io/embed/201075070	Other	2022-04-03T20:50:48+00:00	PT1M50.32S	Дельфинчик с обьяснениями
Other	https://kinescope.io/embed/201075080	Other	2022-04-03T20:51:57+00:00	PT4M9.08S	Шпагат со стула со словами
Other	https://kinescope.io/embed/201075083	Other	2022-04-03T20:52:14+00:00	PT3M15.84S	Шпагат со стулом
Other	https://kinescope.io/embed/201075102	Other	2022-04-03T20:54:19+00:00	PT2M19.4S	Боковая планка удержание с музыкой
Other	https://kinescope.io/embed/201075104	Other	2022-04-03T20:54:32+00:00	PT2M19.4S	Боковая планка удержание с объяснением
Other	https://kinescope.io/embed/201075116	Other	2022-04-03T20:55:56+00:00	PT47.72S	Мах вперед с музыкой
Other	https://kinescope.io/embed/201075119	Other	2022-04-03T20:56:10+00:00	PT2M0.16S	Махи в сторону с голосом
Other	https://kinescope.io/embed/201075123	Other	2022-04-03T20:56:32+00:00	PT1M49.28S	Махи в сторону с музыкой (еще одна)
Other	https://kinescope.io/embed/201075132	Other	2022-04-03T20:57:31+00:00	PT1M37.96S	Махи в сторону с музыкой
Other	https://kinescope.io/embed/201075134	Other	2022-04-03T20:57:42+00:00	PT1M13.4S	Махи вперед с обьяснениями
Other	https://kinescope.io/embed/201075143	Other	2022-04-03T20:58:38+00:00	PT1M5.599S	закачка спины сидя без голоса
Other	https://kinescope.io/embed/201075144	Other	2022-04-03T20:58:41+00:00	PT1M5.599S	закачка спины сидя на коленах
Other	https://kinescope.io/embed/201075151	Other	2022-04-03T20:59:25+00:00	PT1M1.8S	Закачка спины стоя с музыкой
Other	https://kinescope.io/embed/201075152	Other	2022-04-03T20:59:26+00:00	PT1M14.6S	Закачка спины стоя с обьяснениями
Other	https://kinescope.io/embed/201075161	Other	2022-04-03T21:00:22+00:00	PT52.68S	Заноски без голоса
Other	https://kinescope.io/embed/201075163	Other	2022-04-03T21:00:29+00:00	PT1M5.36S	Заноски с голосом 
Other	https://kinescope.io/embed/201075170	Other	2022-04-03T21:01:15+00:00	PT1M5.68S	Спина на стуле без обьяснения
Other	https://kinescope.io/embed/201075174	Other	2022-04-03T21:01:34+00:00	PT1M18.36S	спина на стуле с обьяснениями
Other	https://kinescope.io/embed/201075179	Other	2022-04-03T21:02:10+00:00	PT2M27.76S	Третье пор де бра с голосом
Other	https://kinescope.io/embed/201075185	Other	2022-04-03T21:02:45+00:00	PT2M27.76S	Третье пор де бра с музыкой
Other	https://kinescope.io/embed/201075199	Other	2022-04-03T21:04:22+00:00	PT1M0.52S	Ягодичный мостик с полным велосипедом
Other	https://kinescope.io/embed/201075204	Other	2022-04-03T21:04:59+00:00	PT1M0.52S	Ягодичный мостик с полу велосипедом
Other	https://kinescope.io/embed/201075427	Other	2022-04-03T21:31:43+00:00	PT14M54.009S	Meritocracy_part1
Other	https://kinescope.io/embed/201075613	Other	2022-04-03T21:53:59+00:00	PT17M35.707S	Meritocracy_part2
Other	https://kinescope.io/embed/201075726	Other	2022-04-03T22:07:47+00:00	PT8M4.987S	Day 9_lunch_грамматические комментарии
Other	https://kinescope.io/embed/201075787	Other	2022-04-03T22:15:15+00:00	PT7M0.437S	Грамматические комментарии_dinner
Other	https://kinescope.io/embed/201075834	Other	2022-04-03T22:20:55+00:00	PT1M7.284S	Meritocracy_video2 _part1
Other	https://kinescope.io/embed/201075861	Other	2022-04-03T22:24:05+00:00	PT4M55.197S	Meritocracy_video2_part2
Other	https://kinescope.io/embed/201077362	Other	2022-04-04T01:31:03+00:00	PT2M53.72S	0. ВВЕДЕНИЕ В КУРС
Other	https://kinescope.io/embed/201077553	Other	2022-04-04T01:54:35+00:00	PT2M15.489S	БЛОК 1. МОДУЛЬ 1. ВИДЕО 1.   &quot;Школа-центр социума&quot;
Other	https://kinescope.io/embed/201077556	Other	2022-04-04T01:54:58+00:00	PT6M2.092S	БЛОК 1. МОДУЛЬ 1. УРОК 1. Как возникла концепция «Школа — центр социума»
